,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
142,FLAT 4 16/F KAM FAT BUILDING  ,41,10/12/2020,3.3,326,-,10123,-,-,
143,FLAT G 7/F BLOCK 2 NERINE COVE ,20,10/12/2020,7.34,727,978,10102,7509,7559,181
144,FLAT E 25/F BLOCK 8 GLORIOUS GARDEN ,21,9/12/2020,3.55,431,505,8237,7030,-,
145,FLAT 3 6/F TSUI LUN HOUSE (BLOCK C) SIU LUN COURT ,27,9/12/2020,4.37,401,514,10893,8498,-,
146,FLAT D 20/F TOWER 2 NOBLE PLACE ,22,9/12/2020,5.95,508,642,11713,9268,3154,138
147,FLAT A 18/F TOWER 6 THE SHERWOOD ,15,9/12/2020,4.93,361,485,13657,10165,3168,149
148,FLAT E 28/F TOWER 6 PHASE 2 CENTURY GATEWAY,6,9/12/2020,7.33,474,-,15464,-,2513,56
149,FLAT A 12/F TOWER 8 PHASE 2 CENTURY GATEWAY,6,9/12/2020,8.35,508,-,16437,-,2501,82
150,FLAT 7 18/F BLOCK A KAM WAH GARDEN ,34,9/12/2020,5.08,330,459,15394,11068,2151,48
151,FLAT F 4/F TOWER 5 PHASE 2 TAI HING GARDENS,26,9/12/2020,5.7,544,704,10478,8097,1512,33
152,FLAT A 19/F TOWER 2 MIAMI BEACH TOWERS ,29,9/12/2020,5.08,403,520,12605,9769,1848,45
153,FLAT C 13/F TOWER 8 THE SHERWOOD ,15,9/12/2020,6.3,584,790,10788,7975,2325,66
154,FLAT 11 12/F TIN TSUI HOUSE (BLOCK 11) TIN KING ESTATE ,30,9/12/2020,1.73,376,487,4601,3552,-,
155,FLAT A 17/F BLOCK 3 ELEGANCE GARDENS ,32,9/12/2020,4.15,335,440,12388,9432,-,
156,FLAT 11 9/F ON HEI HOUSE (BLOCK A) SIU HEI COURT ,35,9/12/2020,4.55,415,567,10952,8016,-,
157,FLAT H 17/F BLOCK 5 HANFORD GARDEN ,27,9/12/2020,5.16,437,554,11808,9314,8365,148
158,FLAT 14 14/F YAT SANG HOUSE (BLOCK B) SIU HIN COURT ,29,8/12/2020,4,385,509,10390,7859,-,
159,FLAT E 19/F EIGHT REGENCY  ,2,8/12/2020,4.58,296,-,15473,-,1301,5
160,FLAT B 6/F BLOCK 5 NERINE COVE ,20,8/12/2020,6.18,524,707,11794,8741,2137,58
161,FLAT E 29/F TOWER 5 PHASE 2 TAI HING GARDENS,26,8/12/2020,5.38,475,625,11326,8608,6095,423
162,FLAT B 39/F BLOCK 3 SUN TUEN MUN CENTRE ,30,8/12/2020,5.15,462,555,11147,9279,7669,415
163,FLAT A 14/F TOWER 1 GOODRICH GARDEN ,27,8/12/2020,4.42,390,539,11333,8200,9022,321
164,FLAT H 30/F TOWER 2A PHASE 2 MOUNT REGENCY,0,8/12/2020,7.94,460,-,17262,-,-,-
165,FLAT D 34/F TOWER 3 PHASE 2 TAI HING GARDENS,26,8/12/2020,6.32,587,753,10767,8393,7676,314
166,FLAT A 10/F BLOCK 3 TSUI NING GARDEN ,29,8/12/2020,5.9,592,703,9966,8393,-,
167,FLAT H 13/F BLOCK 3 SUN TUEN MUN CENTRE ,30,8/12/2020,6.25,597,750,10469,8333,9079,318
168,FLAT H 9/F BLOCK 10 SUN TUEN MUN CENTRE ,30,8/12/2020,6.4,597,750,10717,8531,1621,56
