,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
243,FLAT A5 7/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,6.13,-,-,-,-,-,-
244,FLAT A5 10/F TOWER 7 PHASE 3 WETLAND SEASONS PARK (with roof),0,21/10/2020,6.71,-,-,-,-,-,-
245,FLAT A3 3/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,7.54,-,-,-,-,-,-
246,FLAT A5 1/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,8.6,-,-,-,-,-,-
247,FLAT B1 1/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,5.9,-,-,-,-,-,-
248,FLAT A5 G/F TOWER 8 PHASE 3 WETLAND SEASONS PARK (with garden),0,21/10/2020,8.33,-,-,-,-,-,-
249,FLAT A1 2/F TOWER 18 PHASE 2 WETLAND SEASONS PARK,0,21/10/2020,5.83,421,-,13840,-,-,-
250,FLAT B2 9/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,6.08,-,-,-,-,-,-
251,FLAT A5 3/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,5.64,-,-,-,-,-,-
252,FLAT A 31/F BLOCK 2 PHASE 5 LYNWOOD COURT KINGSWOOD VILLAS,24,21/10/2020,6.38,635,820,10047,7780,9052,249
253,FLAT B1 1/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,21/10/2020,5.83,-,-,-,-,-,-
254,FLAT G 36/F BLOCK 6 PHASE 2 SHERWOOD COURT KINGSWOOD VILLAS,27,20/10/2020,6.12,548,708,11168,8644,1098,20
255,FLAT A3 10/F TOWER 1 PHASE 3 WETLAND SEASONS PARK (with roof),0,20/10/2020,7.03,-,-,-,-,-,-
256,FLAT B5 7/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,7.26,-,-,-,-,-,-
257,FLAT A2 7/F TOWER 9 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.87,-,-,-,-,-,-
258,FLAT B1 6/F TOWER 7 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,6.66,-,-,-,-,-,-
259,FLAT A3 1/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,7.33,-,-,-,-,-,-
260,FLAT B1 2/F TOWER 8 PHASE 3 WETLAND SEASONS PARK,0,20/10/2020,5.95,-,-,-,-,-,-
