,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
8743,FLAT C 12/F TOWER 35A PHASE 2C PARK YOHO MILANO PARK VISTA,3,24/9/2018,7.66,495,-,15469,-,-,-
8744,FLAT B 21/F TOWER 2 PARK SIGNATURE ,6,24/9/2018,7.13,598,-,11923,-,1610,35
8745,FLAT E 36/F TOWER 5 PHASE 2 GRAND YOHO,3,24/9/2018,19.87,899,-,22103,-,-,-
8746,FLAT A 31/F TOWER 5 PHASE 2 GRAND YOHO,3,24/9/2018,10.61,535,-,19828,-,-,-
8747,FLAT B 37/F TOWER 3 PHASE 2 GRAND YOHO,3,24/9/2018,12.1,632,-,19146,-,-,-
8748,FLAT A 36/F TOWER 5 PHASE 2 GRAND YOHO,3,24/9/2018,10.25,535,-,19151,-,-,-
8749,FLAT F 11/F TOWER 8 PHASE 2 GRAND YOHO,3,24/9/2018,15.88,906,-,17530,-,-,-
8750,FLAT A 45/F TOWER 3 PHASE 2 GRAND YOHO,3,24/9/2018,10.37,539,-,19236,-,-,-
8751,FLAT A 35/F TOWER 3 PHASE 2 GRAND YOHO,3,24/9/2018,11.61,539,-,21534,-,-,-
8752,FLAT A 37/F TOWER 3 PHASE 2 GRAND YOHO,3,24/9/2018,10.35,539,-,19210,-,-,-
8753,FLAT 1 21/F KAM PING HOUSE LONG PING ESTATE ,34,21/9/2018,1.88,358,-,5251,-,-,
8754,FLAT B 37/F TOWER 8 PHASE 2 GRAND YOHO,3,21/9/2018,8.58,412,-,20825,-,-,-
8755,FLAT D 41/F TOWER 5 PHASE 2 GRAND YOHO,3,21/9/2018,17.63,789,-,22341,-,-,-
8756,FLAT D 35/F TOWER 5 PHASE 2 GRAND YOHO,3,21/9/2018,17.63,789,-,22341,-,-,-
8757,FLAT D 20/F BLOCK M7 PHASE 2 YOHO MIDTOWN YOHO TOWN,10,21/9/2018,11.5,901,1156,12764,9948,3065,76
8758,FLAT F 28/F TOWER 5 PHASE 2 GRAND YOHO,3,21/9/2018,11.55,632,-,18269,-,-,-
8759,FLAT B 38/F TOWER 5 PHASE 2 GRAND YOHO,3,21/9/2018,15.02,723,-,20773,-,-,-
8760,FLAT E 39/F TOWER 8 PHASE 2 GRAND YOHO,3,21/9/2018,11.47,529,-,21690,-,-,-
8761,FLAT G 27/F TOWER 3 PHASE 2 GRAND YOHO,3,21/9/2018,10.57,535,-,19763,-,-,-
8762,FLAT E 3/F VICTORY BUILDING  ,47,21/9/2018,3.2,580,-,5517,-,-,
8763,FLAT D 39/F TOWER 5 PHASE 2 GRAND YOHO,3,21/9/2018,18.13,789,-,22982,-,-,-
8764,FLAT B 49/F TOWER 5 PHASE 2 GRAND YOHO,3,21/9/2018,14.52,723,-,20082,-,-,-
8765,FLAT F 19/F TOWER 8 PHASE 2 GRAND YOHO,3,21/9/2018,16.6,906,-,18319,-,-,-
8766,FLAT F 17/F BLOCK 3 LA GROVE ,11,21/9/2018,6.8,484,631,14050,10777,2947,167
8767,FLAT A 6/F BLOCK 2 BAUHINIA GARDEN ,25,21/9/2018,5.19,506,638,10253,8132,1528,90
8768,FLAT B 33/F TOWER 3 PHASE 2 GRAND YOHO,3,21/9/2018,12.15,632,-,19231,-,-,-
8769,FLAT B 41/F TOWER 5 PHASE 2 GRAND YOHO,3,21/9/2018,13.09,723,-,18111,-,-,-
8770,FLAT A 26/F TOWER 3 PHASE 2 GRAND YOHO,3,21/9/2018,10.44,539,-,19362,-,-,-
8771,NO. 100 G/F BLOCK C ELEGANT PARK  (with garden),0,21/9/2018,9.3,-,-,-,-,-,
8772,FLAT G 43/F TOWER 8 PHASE 2 GRAND YOHO,3,20/9/2018,11.15,543,-,20532,-,-,-
8773,FLAT C 39/F TOWER 5 PHASE 2 GRAND YOHO,3,20/9/2018,26.6,1185,-,22444,-,-,-
8774,FLAT G 26/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,10.25,535,-,19159,-,-,-
8775,FLAT A 8/F TOWER 35B PHASE 2C PARK YOHO MILANO PARK VISTA,3,20/9/2018,12.72,839,-,15164,-,-,-
8776,FLAT A 6/F KWOK WAH MANSION  ,49,20/9/2018,6,746,1000,8043,6000,1216,44
8777,FLAT D 38/F TOWER 8 PHASE 2 GRAND YOHO,3,20/9/2018,10.51,532,-,19752,-,-,-
8778,FLAT E 48/F TOWER 8 PHASE 2 GRAND YOHO,3,20/9/2018,10.64,529,-,20110,-,-,-
8779,FLAT E 38/F TOWER 8 PHASE 2 GRAND YOHO,3,20/9/2018,11.59,529,-,21917,-,-,-
8780,FLAT F 29/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,16.14,723,-,22320,-,-,-
8781,FLAT F 26/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,14.65,723,-,20268,-,-,-
8782,FLAT G 28/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,10.79,535,-,20176,-,-,-
8783,FLAT A 28/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,11.95,539,-,22171,-,-,-
8784,FLAT B 38/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,12.12,631,-,19215,-,-,-
8785,FLAT A 8/F TOWER 17 PHASE 2A PARK YOHO GENOVA PARK VISTA,3,20/9/2018,13.6,834,-,16301,-,-,-
8786,FLAT A 49/F TOWER 5 PHASE 2 GRAND YOHO,3,20/9/2018,10.76,535,-,20105,-,-,-
8787,FLAT A 46/F TOWER 5 PHASE 2 GRAND YOHO,3,20/9/2018,11.92,535,-,22280,-,-,-
8788,FLAT F 21/F TOWER 8 PHASE 2 GRAND YOHO,3,20/9/2018,16.89,907,-,18617,-,-,-
8789,FLAT A 36/F TOWER 3 PHASE 2 GRAND YOHO,3,20/9/2018,10.66,539,-,19781,-,-,-
8790,FLAT A 37/F TOWER 5 PHASE 2 GRAND YOHO,3,20/9/2018,10.06,535,-,18811,-,-,-
