,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
120,FLAT 7 19/F BLOCK A HAMDEN COURT ,35,14/10/2020,5.98,481,628,12432,9522,3532,97
121,FLAT A4 7/F BLOCK A HIPWAY TOWERS ,47,12/10/2020,5.65,-,-,-,-,-,
122,NO. 17 4/F LIN ON BUILDING  ,58,9/10/2020,5.58,610,-,9148,-,2405,72
123,FLAT 13 5/F HIU TIN HOUSE (BLOCK A) HIU LAI COURT ,23,9/10/2020,4.13,540,743,7648,5559,-,
124,FLAT 4 23/F HIU SHUN HOUSE (BLOCK H) HIU LAI COURT ,23,9/10/2020,4.58,536,711,8545,6442,-,
125,FLAT B 4/F BLOCK 1 YUE MAN CENTRE ,33,9/10/2020,7.1,583,703,12178,10100,1302,29
126,FLAT C 10/F YAN ON MANSION  ,55,9/10/2020,3.5,350,-,10000,-,-,
127,FLAT 7 17/F WO KWAN HOUSE (BLOCK A) CHEUNG WO COURT ,36,9/10/2020,5.18,414,498,12512,10402,-,
128,FLAT A2 4/F BLOCK A CAMBRIA COURT ,43,7/10/2020,8.9,784,918,11352,9695,-,
129,FLAT 2 9/F PO WU HOUSE (BLOCK B) PO PUI COURT ,25,7/10/2020,4.84,554,710,8727,6810,-,
130,FLAT I 6/F MAN WO GARDEN MANSION  ,55,7/10/2020,9.5,741,850,12821,11176,34,0
131,FLAT C (NO. 33 FRONT) 7/F MING FAI BUILDING  ,54,7/10/2020,2.5,355,-,7042,-,8653,191
132,FLAT A7 1/F BLOCK A TAI HONG BUILDING ,50,7/10/2020,3.25,295,-,11017,-,9219,285
133,FLAT F 14/F YEE ON CENTRE  ,30,6/10/2020,5.62,410,584,13707,9623,8646,148
134,FLAT 3 15/F PO CHUI HOUSE (BLOCK D) PO PUI COURT ,25,6/10/2020,3.75,401,515,9352,7282,-,
135,FLAT D6 17/F BLOCK D CONNIE TOWERS ,47,6/10/2020,5.08,425,518,11953,9807,5950,452
136,FLAT C 1/F KUNG LOK BUILDING  ,46,6/10/2020,7.7,678,780,11357,9872,8524,148
