,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
203,FLAT B 6/F TOWER 4 JUBILANT PLACE ,22,25/6/2018,10,773,944,12937,10593,-,
204,FLAT F 23/F BLOCK 5 MAJESTIC PARK ,22,21/6/2018,20.8,1147,1445,18134,14394,-,
205,FLAT C 22/F BLOCK 3 MAJESTIC PARK ,22,21/6/2018,13,779,982,16688,13238,2145,51
206,FLAT A 25/F ONE ELEGANCE  ,11,14/6/2018,6.85,453,638,15121,10737,2696,68
207,FLAT B 17/F TOWER 1B THE LATITUDE ,10,14/6/2018,10,534,693,18727,14430,1929,44
208,FLAT E 39/F TOWER 7 THE LATITUDE ,10,12/6/2018,10,533,691,18762,14472,622,25
209,FLAT B 4/F TOWER 7 JUBILANT PLACE ,22,6/6/2018,12.1,839,1024,14422,11816,-,
210,FLAT G 7/F TOWER 6 THE LATITUDE ,10,6/6/2018,9.39,525,678,17882,13847,3264,167
211,FLAT E 15/F TOWER 7 JUBILANT PLACE ,22,1/6/2018,6.12,566,691,10813,8857,-,
212,FLAT B 29/F TOWER 7 THE LATITUDE ,10,31/5/2018,16.5,825,1073,20000,15377,1338,40
213,FLAT A 41/F TOWER 8 THE LATITUDE ,10,25/5/2018,20,1035,1335,19324,14981,3285,79
214,FLAT F 22/F TOWER 8 THE LATITUDE ,10,18/5/2018,9.52,530,686,17962,13878,3299,129
215,FLAT C 18/F TOWER 8 THE LATITUDE ,10,16/5/2018,9.88,588,763,16803,12949,3301,101
216,FLAT F 15/F TOWER 8 THE LATITUDE ,10,10/5/2018,9.8,530,686,18491,14286,3290,162
217,FLAT A 35/F TOWER 8 THE LATITUDE ,10,2/5/2018,21.55,1035,1335,20821,16142,3291,103
218,FLAT B 23/F BLOCK 1 MAJESTIC PARK ,22,2/5/2018,14.75,773,970,19082,15206,7010,159
219,FLAT A 12/F BLOCK 5 MAJESTIC PARK ,22,27/4/2018,13.55,800,1013,16938,13376,2011,58
220,FLAT D 11/F TOWER 8 THE LATITUDE ,10,25/4/2018,9.43,532,691,17726,13647,2532,70
221,FLAT B 16/F BLOCK 1 MAJESTIC PARK ,22,19/4/2018,14,773,970,18111,14433,3858,189
222,FLAT H 10/F TOWER 2 JUBILANT PLACE ,22,17/4/2018,11.8,797,972,14806,12140,-,
223,FLAT A 39/F TOWER 1B THE LATITUDE ,10,13/4/2018,16.29,889,1132,18322,14389,2839,75
224,FLAT G 32/F NO. 18 FARM ROAD  ,16,13/4/2018,9.5,494,652,19231,14571,4777,138
225,FLAT E 28/F TOWER 6 THE LATITUDE ,10,11/4/2018,8.33,535,695,15570,11986,1432,25
226,FLAT B 22/F ONE ELEGANCE  ,11,11/4/2018,7,453,638,15453,10972,1874,41
227,FLAT G 10/F TOWER 4 JUBILANT PLACE ,22,11/4/2018,7.8,781,955,9987,8168,-,
228,FLAT C 32/F TOWER 8 THE LATITUDE ,10,10/4/2018,9.5,588,763,16156,12451,1266,14
229,FLAT F 32/F TOWER 6 THE LATITUDE ,10,6/4/2018,9.6,545,707,17615,13579,3083,114
230,FLAT G 31/F TOWER 6 THE LATITUDE ,10,6/4/2018,9.55,525,678,18190,14086,1873,35
231,FLAT F 9/F BLOCK 3 MAJESTIC PARK ,22,4/4/2018,8.1,469,590,17271,13729,1465,45
232,FLAT E 43/F TOWER 7 THE LATITUDE ,10,23/3/2018,10.5,533,691,19700,15195,2934,130
233,FLAT B 48/F TOWER 6 THE LATITUDE ,10,22/3/2018,23.3,834,1085,27938,21475,3197,60
234,FLAT B 23/F TOWER 1B THE LATITUDE ,10,5/3/2018,9.6,534,695,17978,13813,1542,60
235,FLAT G 11/F TOWER 6 THE LATITUDE ,10,5/3/2018,9.5,525,678,18095,14012,349,17
236,FLAT B 15/F NO. 18 FARM ROAD  ,16,2/3/2018,8.78,470,642,18681,13676,3814,166
237,FLAT E 45/F TOWER 8 THE LATITUDE ,10,28/2/2018,9.38,525,680,17867,13794,2899,103
238,FLAT A 49/F TOWER 8 THE LATITUDE ,10,14/2/2018,88.5,2167,2935,40840,30153,1752,31
239,FLAT E 46/F TOWER 7 THE LATITUDE ,10,7/2/2018,9.5,533,691,17824,13748,1806,31
240,FLAT F 37/F TOWER 8 THE LATITUDE ,10,6/2/2018,9.5,530,686,17925,13848,2935,122
241,FLAT G 20/F TOWER 6 THE LATITUDE ,10,2/2/2018,9.1,525,678,17333,13422,3177,134
242,FLAT E 6/F TOWER 3 JUBILANT PLACE ,22,31/1/2018,6.3,566,691,11131,9117,-,
243,FLAT C 35/F TOWER 6 THE LATITUDE ,10,18/1/2018,13.2,760,973,17368,13566,3159,68
