,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
27,FLAT C 2/F TOWER 21 (26 GRANDEUR RD) PARC OASIS ,26,29/10/2020,9.9,559,703,17710,14083,7613,144
28,FLAT B 5/F BLOCK 5 BEACON HEIGHTS ,35,27/10/2020,15.5,1130,1303,13717,11896,8962,131
29,FLAT A 1/F BLOCK B5 (NO. 25) PHASE 2 VILLAGE GARDENS,34,27/10/2020,32.68,1514,1803,21585,18125,4649,102
30,FLAT K 4/F PAK YUK LAU  ,40,23/10/2020,3.7,272,343,13603,10787,2226,48
31,FLAT D3 2/F BLOCK D FA PO VILLA ,54,21/10/2020,8.8,629,-,13990,-,-,
32,FLAT H 7/F PO TIN BUILDING  ,39,21/10/2020,3.75,254,311,14764,12058,1141,23
33,FLAT F 6/F TOWER 3 (39 TAT CHEE AVE) PARC OASIS ,28,21/10/2020,11.68,568,705,20563,16567,1272,18
34,FLAT D 9/F TOWER 7 (1 PARC OASIS RD) PARC OASIS ,28,19/10/2020,9.29,450,560,20644,16589,2744,42
35,HOUSE 15 NO. 9 HOUSE 15 MONT ROUGE  (with garden flat roof),2,19/10/2020,169,2917,-,57936,-,-,-
36,FLAT A 2/F TIN FUNG LAU  ,40,16/10/2020,4.32,364,457,11868,9453,4070,213
37,FLAT H 4/F PO TIN BUILDING  ,39,16/10/2020,3.5,254,311,13780,11254,1960,35
38,FLAT D 1/F JADE COURT  ,32,15/10/2020,11.78,700,873,16829,13494,8738,107
39,FLAT E 14/F BLOCK 6 BEACON HEIGHTS ,33,15/10/2020,13,807,980,16109,13265,3737,85
40,FLAT L 6/F FOOK TIN BUILDING  ,40,12/10/2020,3.35,255,357,13137,9384,4778,283
41,FLAT C 2/F TOWER 4 (37 TAT CHEE AVE) PARC OASIS ,28,9/10/2020,11.5,566,705,20318,16312,2185,40
42,FLAT D G/F TOWER 14 (17 PARC OASIS RD) PARC OASIS ,28,8/10/2020,9.4,584,725,16096,12966,5602,125
43,FLAT B 6/F BLOCK B8 (NO. 49) PHASE 1 VILLAGE GARDENS,34,7/10/2020,30,1516,1773,19789,16920,-,
44,FLAT D 1/F TOWER 5 (35 TAT CHEE AVE) PARC OASIS ,28,7/10/2020,15.1,797,990,18946,15253,2917,47
45,FLAT C 3/F TOWER 33 (21 GRANDEUR RD) PARC OASIS ,25,6/10/2020,15.2,789,1033,19265,14714,8862,103
46,FLAT F 3/F TOWER 26 (37 GRANDEUR RD) PARC OASIS ,25,6/10/2020,10.6,560,706,18929,15014,2793,43
47,FLAT C 3/F VERVAIN GARDEN  ,31,5/10/2020,22,1060,1422,20755,15471,2252,56
48,FLAT A4 3/F BLOCK A FA PO VILLA  (with roof),54,25/9/2020,12,688,-,17442,-,-,
49,HOUSE 9 NO. 9 HOUSE 9 MONT ROUGE  (with garden flat roof),2,25/9/2020,160,2913,-,54926,-,-,-
50,FLAT A 5/F BLOCK 6 MONTE CARLTON ,19,23/9/2020,13.28,1073,1406,12377,9445,4552,104
51,FLAT A 4/F AMPLE BUILDING  ,40,23/9/2020,5.16,452,550,11416,9382,-,
52,HOUSE 12 NO. 9 HOUSE 12 MONT ROUGE  (with garden flat roof),2,16/9/2020,160.8,2932,-,54843,-,-,-
53,FLAT B 5/F TOWER 2 MONT ROUGE ,2,14/9/2020,83.25,1699,-,49000,-,-,-
54,FLAT A 1/F HANISON VILLA  ,27,9/9/2020,17.18,983,1131,17477,15190,2381,49
55,FLAT A 5/F TOWER 2 MONT ROUGE ,2,9/9/2020,86.48,1760,-,49136,-,-,-
56,FLAT D 3/F TAT CHEE COURT  ,35,8/9/2020,8.2,452,515,18142,15922,6787,195
57,FLAT B 6/F TOWER 2 MONT ROUGE ,2,7/9/2020,85,1699,-,50029,-,-,-
58,FLAT E 6/F FOOK TIN BUILDING  ,40,4/9/2020,3.65,254,337,14350,10816,-,
59,FLAT K 7/F KAM YUCK BUILDING  ,39,2/9/2020,3.28,234,249,14017,13173,5432,580
60,FLAT G 7/F TOWER 26 (37 GRANDEUR RD) PARC OASIS ,25,28/8/2020,10,522,652,19157,15337,3934,113
61,NO. 26 1/F 24-30 BEGONIA ROAD BEGONIA COURT ,61,27/8/2020,20.8,1356,-,15339,-,-,
62,FLAT F 6/F TOWER 22 (28 GRANDEUR RD) PARC OASIS ,26,26/8/2020,11,561,703,19608,15647,5653,182
63,FLAT A G/F TOWER 2 (41 TAT CHEE AVE) PARC OASIS  (with garden),28,26/8/2020,15,568,705,26408,21277,4672,183
64,FLAT D G/F TOWER 9 (7 PARC OASIS RD) PARC OASIS ,28,25/8/2020,9.03,450,560,20067,16125,2216,45
65,FLAT B 2/F PINE COURT  ,32,21/8/2020,23.68,1347,1635,17580,14483,2731,35
66,FLAT B 6/F BLOCK B7 (NO. 47) PHASE 2 VILLAGE GARDENS,34,21/8/2020,37.3,1562,1829,23882,20395,5683,198
67,FLAT A 6/F TOWER 2 MONT ROUGE ,2,21/8/2020,88,1760,-,50000,-,-,-
68,HOUSE 10 NO. 9 HOUSE 10 MONT ROUGE  (with garden flat roof),2,20/8/2020,158,2913,-,54240,-,-,-
69,FLAT A 7/F PAK YUK LAU  ,40,18/8/2020,4.43,364,457,12170,9694,5270,440
70,FLAT B2 1/F BLOCK B YAU YAT LAU ,54,14/8/2020,9.38,594,800,15791,11725,3766,81
71,FLAT B 6/F TOWER 13 (15 PARC OASIS RD) PARC OASIS ,28,14/8/2020,15.2,737,915,20624,16612,368,-8
72,FLAT A 2/F 25 ROSE STREET ROSE COURT ,53,14/8/2020,26.12,920,-,28391,-,-,
73,FLAT D 3/F TOWER 25 (34 GRANDEUR RD) PARC OASIS ,26,14/8/2020,10,559,703,17889,14225,4123,133
74,FLAT E 1/F BLOCK 2 BEACON HEIGHTS ,33,13/8/2020,13.8,807,1051,17100,13130,1814,25
75,FLAT A G/F TOWER 11 (11 PARC OASIS RD) PARC OASIS  (with garden),28,13/8/2020,12.7,566,703,22438,18065,3828,84
76,HOUSE 11 NO. 9 HOUSE 11 MONT ROUGE  (with garden flat roof),2,12/8/2020,156.53,2913,-,53735,-,-,-
77,FLAT E 7/F KAM YUCK BUILDING  ,39,10/8/2020,3.3,233,250,14163,13200,1838,28
78,FLAT C 9/F BLOCK 4 BEACON HEIGHTS ,33,6/8/2020,14.05,809,979,17367,14351,2689,54
