,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
1521,FLAT B1 15/F TIMBER HOUSE  ,0,3/6/2019,6.03,-,-,-,-,-,-
1522,FLAT B6 15/F TIMBER HOUSE  ,0,3/6/2019,5.33,-,-,-,-,-,-
1523,FLAT A5 10/F TIMBER HOUSE  ,0,3/6/2019,7.13,-,-,-,-,-,-
1524,FLAT B3 27/F TIMBER HOUSE  ,0,3/6/2019,5.26,-,-,-,-,-,-
1525,FLAT A1 26/F TIMBER HOUSE  ,0,3/6/2019,14.48,-,-,-,-,-,-
1526,FLAT B3 17/F TIMBER HOUSE  ,0,3/6/2019,5.35,-,-,-,-,-,-
1527,FLAT A1 19/F TIMBER HOUSE  ,0,3/6/2019,13.73,-,-,-,-,-,-
1528,FLAT B1 16/F TIMBER HOUSE  ,0,3/6/2019,5.94,-,-,-,-,-,-
1529,FLAT B2 17/F TIMBER HOUSE  ,0,3/6/2019,6,-,-,-,-,-,-
1530,FLAT B6 12/F TIMBER HOUSE  ,0,3/6/2019,5.51,-,-,-,-,-,-
1531,FLAT A1 15/F TIMBER HOUSE  ,0,3/6/2019,13.51,-,-,-,-,-,-
1532,FLAT A6 6/F TIMBER HOUSE  ,0,3/6/2019,9.17,-,-,-,-,-,-
1533,FLAT B5 23/F TIMBER HOUSE  ,0,3/6/2019,5.28,-,-,-,-,-,-
1534,FLAT A2 16/F TIMBER HOUSE  ,0,3/6/2019,11.88,-,-,-,-,-,-
1535,FLAT A2 10/F TIMBER HOUSE  ,0,3/6/2019,11.58,-,-,-,-,-,-
1536,FLAT A2 7/F TIMBER HOUSE  ,0,3/6/2019,11.08,-,-,-,-,-,-
1537,FLAT A2 17/F TIMBER HOUSE  ,0,3/6/2019,11.9,-,-,-,-,-,-
1538,FLAT A2 9/F TIMBER HOUSE  ,0,3/6/2019,11.55,-,-,-,-,-,-
1539,FLAT A2 8/F TIMBER HOUSE  ,0,3/6/2019,11.15,-,-,-,-,-,-
1540,FLAT A2 5/F TIMBER HOUSE  ,0,3/6/2019,11.42,-,-,-,-,-,-
1541,FLAT A1 29/F TIMBER HOUSE  ,0,3/6/2019,14.31,-,-,-,-,-,-
1542,FLAT G 18/F TOWER 7 MANTIN HEIGHTS ,3,31/5/2019,33.07,975,-,33915,-,-,-
1543,FLAT A 12/F SHARON COURT  ,32,31/5/2019,11,558,760,19713,14474,1626,25
1544,NO. 113 2/F KADOORIA  ,4,31/5/2019,80.08,1945,-,41172,-,-,-
1545,NO. 113 5/F KADOORIA  ,4,31/5/2019,81.3,1945,-,41799,-,-,-
1546,NO. 113 6/F KADOORIA  ,4,31/5/2019,81.3,1945,-,41799,-,-,-
1547,FLAT B5 16/F TIMBER HOUSE  ,0,31/5/2019,5.35,-,-,-,-,-,-
1548,FLAT B3 16/F TIMBER HOUSE  ,0,31/5/2019,5.3,-,-,-,-,-,-
1549,FLAT B2 23/F TIMBER HOUSE  ,0,31/5/2019,5.96,-,-,-,-,-,-
