,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
91,FLAT B 36/F BLOCK 7 GRAND REGENTVILLE REGENTVILLE,18,26/11/2020,5.96,463,659,12873,9044,6791,238
92,HOUSE 5 ZURICH AVENUE ZURICH AVENUE HOUSE 5 VALAIS ,11,25/11/2020,29,2017,3557,14378,8153,3671,-27
93,FLAT B 28/F TOWER 3 ROYAL GREEN ,14,25/11/2020,5.3,414,558,12802,9498,2522,59
94,FLAT G 24/F BLOCK 9 FLORA PLAZA ,25,25/11/2020,6.5,526,710,12357,9155,3112,115
95,FLAT C 27/F GLORIOUS PEAK  ,13,25/11/2020,6.5,507,703,12821,9246,4758,143
96,FLAT C 33/F GLORIOUS PEAK  ,13,25/11/2020,6.4,510,703,12549,9104,4782,183
97,HOUSE A12 NO. 88 HOUSE A12 EDEN MANOR  (with flat roof),1,24/11/2020,54.3,2627,-,20670,-,-,-
98,FLAT F 14/F CANARY COURT (BLOCK 3) FANLING TOWN CENTER ,27,24/11/2020,4.9,399,533,12281,9193,-,
99,FLAT L 7/F BLOCK 4 TSUI LAI GARDEN ,31,23/11/2020,4.05,427,484,9485,8368,-,
100,FLAT C 4/F PO HONG BUILDING  ,47,23/11/2020,3.69,505,-,7303,-,1294,16
101,FLAT A 17/F TOWER 2 UNION PLAZA ,26,23/11/2020,4.78,501,664,9541,7199,8798,117
102,FLAT F 39/F NO. 8 ROYAL GREEN  ,11,23/11/2020,6.05,461,620,13124,9758,3998,101
103,FLAT F 25/F GLORIOUS PEAK  ,13,23/11/2020,5.36,404,553,13267,9693,1474,24
104,FLAT A 35/F GLORIOUS PEAK  ,13,23/11/2020,5.6,406,553,13793,10127,4772,188
105,HOUSE 18 ZURICH AVENUE ZURICH AVENUE HOUSE 18 VALAIS ,11,20/11/2020,41.38,2454,4160,16862,9947,3668,-32
106,FLAT D 25/F BLOCK 1 FLORA PLAZA ,25,20/11/2020,5.07,370,517,13697,9803,4183,290
107,FLAT E 13/F BLOCK 1 FLORA PLAZA ,25,20/11/2020,5.12,370,517,13838,9903,2422,77
108,FLAT C 21/F BLOCK 1 DAWNING VIEWS ,21,19/11/2020,6.16,433,590,14226,10441,1133,18
109,FLAT B 23/F BLOCK 10 DAWNING VIEWS ,21,19/11/2020,7.21,556,758,12968,9512,4098,175
110,FLAT 9 31/F CHOI NGAN HOUSE (BLOCK D) CHOI PO COURT ,35,19/11/2020,4.35,363,484,11983,8988,-,
111,FLAT C 22/F BLOCK 2 AVON PARK ,26,19/11/2020,5.6,441,568,12698,9859,3035,120
112,FLAT B 19/F TOWER 6 EDEN MANOR ,1,19/11/2020,15.15,960,-,15781,-,-,-
113,FLAT G 8/F BLOCK 2 METROPOLIS PLAZA ,29,19/11/2020,5.58,405,500,13778,11160,4088,206
114,FLAT 12 8/F CHEUNG WO HOUSE CHEUNG WAH ESTATE ,36,18/11/2020,2,423,-,4728,-,-,
115,FLAT 18 13/F HONG MING HOUSE (BLOCK 3) WAH MING ESTATE ,30,18/11/2020,2.68,443,577,6050,4645,-,
116,FLAT D 1/F BLOCK 13 FANLING GARDEN ,33,18/11/2020,6.7,543,633,12339,10585,3975,246
117,FLAT H 12/F BLOCK 7 FLORA PLAZA ,25,18/11/2020,5.08,392,549,12959,9253,1970,29
118,FLAT F 3/F BLOCK 5 AVON PARK ,26,18/11/2020,5.13,400,518,12820,9900,2306,63
119,FLAT F 7/F BLOCK 2 DAWNING VIEWS ,21,18/11/2020,7.34,573,785,12806,9348,3745,169
120,FLAT H 28/F BLOCK 5 FLORA PLAZA ,25,18/11/2020,5.45,392,547,13903,9963,2101,35
121,FLAT H 12/F TOWER 1 ROYAL GREEN ,14,18/11/2020,4.88,370,507,13189,9625,5656,200
122,FLAT 8 23/F BLOCK D PHASE 1 FANLING CENTRE,30,18/11/2020,5.05,468,605,10791,8347,810,-11
123,FLAT F 3/F FORUM COURT (BLOCK 6) FANLING TOWN CENTER ,27,18/11/2020,4.83,395,527,12228,9165,5929,370
124,FLAT D 25/F NO. 8 ROYAL GREEN  ,11,18/11/2020,7,594,803,11785,8717,4164,105
125,FLAT 5 9/F FU MING HOUSE (BLOCK 4) WAH MING ESTATE ,30,18/11/2020,3.6,385,502,9351,7171,-,
126,FLAT 1 23/F YAN KING HOUSE (BLOCK C) KING SHING COURT ,24,17/11/2020,4.83,645,883,7488,5470,-,
127,FLAT C 34/F BLOCK 5 FLORA PLAZA ,25,17/11/2020,6.8,526,707,12928,9618,6753,328
128,FLAT 5 22/F CHOI CHING HOUSE (BLOCK B) CHOI PO COURT ,36,17/11/2020,4.08,363,483,11240,8447,-,
129,FLAT 16 10/F CHOI NGAN HOUSE (BLOCK D) CHOI PO COURT ,35,17/11/2020,3.75,338,451,11095,8315,-,
130,NO. 96 2/F 96 SAN HONG STREET  ,51,17/11/2020,4.5,536,-,8396,-,2483,15
131,NO. 88 1/F 88 SAN HONG STREET  ,53,17/11/2020,5.8,671,-,8644,-,2174,0
132,FLAT 1 29/F CHOI YING HOUSE (BLOCK A) CHOI PO COURT ,36,17/11/2020,4.28,363,484,11791,8843,-,
133,REAR 1/F 30 SAN FAT STREET  ,55,17/11/2020,2.2,316,-,6962,-,-,
134,FLAT 2 1-2/F BLOCK 9 CAMELLIA COURT  (with roof),26,17/11/2020,9.76,1156,1371,8443,7119,727,-11
135,FLAT G 12/F TOWER 1 COMMUNE MODERN ,2,17/11/2020,3.96,238,-,16639,-,1590,32
136,FLAT B 7/F BLOCK 3 BELAIR MONTE ,22,17/11/2020,6.7,612,878,10948,7631,4178,205
137,FLAT B 9/F BLOCK 8 WOODLAND CREST ,24,13/11/2020,9.68,942,1066,10276,9081,4723,134
138,FLAT 16 18/F CHOI YING HOUSE (BLOCK A) CHOI PO COURT ,36,13/11/2020,3.83,338,451,11331,8492,-,
139,FLAT B 20/F TOWER 6 EDEN MANOR ,1,13/11/2020,15.4,960,-,16038,-,-,-
140,FLAT C 17/F BLOCK 6 FLORA PLAZA ,25,13/11/2020,5.3,413,547,12833,9689,3910,226
141,FLAT D 19/F BLOCK 9 DAWNING VIEWS ,21,12/11/2020,5.2,385,532,13506,9774,4522,260
142,NO. 13 1/F 13 WO LUNG STREET  ,56,12/11/2020,3.6,564,-,6383,-,1192,13
143,FLAT E 18/F BLOCK 2 WING FOK CENTRE ,27,12/11/2020,4.6,431,517,10673,8897,-,
144,FLAT E 8/F TOWER 2 COMMUNE MODERN ,2,11/11/2020,4.65,294,-,15816,-,1599,29
145,FLAT 2 25/F PING CHI HOUSE (BLOCK A) TAI PING ESTATE ,31,11/11/2020,3.55,572,793,6206,4477,-,
146,FLAT H 25/F BLOCK 4 DAWNING VIEWS ,21,11/11/2020,5.62,410,544,13702,10327,1939,30
147,FLAT 9 9/F YAN YUET HOUSE (BLOCK D) YAN SHING COURT ,27,11/11/2020,4.35,645,826,6744,5266,-,
148,FLAT 3 27/F KA YIU HOUSE (BLOCK C) KA SHING COURT ,25,11/11/2020,6,603,825,9950,7273,-,
