,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
452,FLAT 7 15/F BLOCK D HILTON PLAZA ,35,23/9/2020,6.59,412,670,15995,9836,2330,60
453,FLAT 25 19/F POK ON HOUSE (BLOCK 2) POK HONG ESTATE ,0,23/9/2020,2.8,424,-,6604,-,-,
454,FLAT C 9/F BLOCK 25 SITE 6 CITY ONE SHATIN,34,23/9/2020,9.99,688,870,14517,11480,2383,54
455,FLAT A 15/F BLOCK 46 SITE 5 CITY ONE SHATIN,34,23/9/2020,5.39,284,395,18972,13641,8526,176
456,FLAT E2 18/F JUBILEE COURT JUBILEE GARDEN  (with roof),34,23/9/2020,9.98,665,1094,15008,9122,2774,66
457,FLAT G 22/F BLOCK 6 JUBILEE GARDEN ,35,23/9/2020,6.75,510,653,13235,10337,8094,279
458,FLAT C 14/F BLOCK 21 SITE 2 CITY ONE SHATIN,38,23/9/2020,5.48,327,395,16758,13873,-,
459,FLAT 2 21/F BLOCK B HILTON PLAZA ,35,23/9/2020,6,427,670,14052,8955,2727,33
460,FLAT F 15/F BLOCK 5 PRIMA VILLA ,19,22/9/2020,7.4,414,549,17874,13479,4096,196
461,FLAT G 3/F YAE LAM COURT (BLOCK B2) LUCKY PLAZA ,37,22/9/2020,5.28,326,416,16196,12692,-,
462,FLAT A 15/F DOMINION HEIGHTS (BLOCK D) BELAIR GARDENS ,38,22/9/2020,9.9,919,1245,10773,7952,8420,69
463,FLAT 4 11/F BLOCK D GARDEN RIVERA ,36,22/9/2020,4.38,242,368,18099,11902,-,
464,FLAT E 13/F BLOCK 11 SITE 1 CITY ONE SHATIN,39,22/9/2020,7.95,504,594,15774,13384,7107,397
465,FLAT H 17/F BLOCK 36 SITE 7 CITY ONE SHATIN,33,22/9/2020,5.35,307,389,17427,13753,3519,143
466,FLAT A 31/F BLOCK 2 SUNSHINE GROVE ,22,22/9/2020,7.98,470,619,16979,12892,-,
467,FLAT 5 20/F BLOCK C GREENWOOD GARDEN ,36,22/9/2020,3.92,215,330,18233,11879,1362,37
468,FLAT 1 32/F SHAN LAM HOUSE (BLOCK A) HONG LAM COURT ,30,22/9/2020,4.95,401,514,12344,9630,-,
469,FLAT E 23/F BELLEVE COURT (BLOCK 2) PHASE 1 PICTORIAL GARDEN,29,22/9/2020,7.38,662,968,11148,7624,8017,200
470,FLAT 8 14/F YUEN LAM HOUSE (BLOCK B) HONG LAM COURT ,30,22/9/2020,4.98,401,514,12419,9689,-,
471,FLAT F 15/F BLOCK 5 RAVANA GARDEN ,32,21/9/2020,8.35,554,674,15072,12389,1204,18
472,FLAT A 11/F HOI NING BUILDING (BLOCK B) SHATIN CENTRE ,39,21/9/2020,5.47,288,357,18986,15317,1978,32
473,FLAT 3 5/F BLOCK F GARDEN RIVERA ,36,21/9/2020,4.8,242,368,19835,13043,1191,18
474,FLAT 6 9/F YUE WO HOUSE (BLOCK B) YUE TIN COURT ,37,21/9/2020,6.1,483,591,12629,10321,-,
475,FLAT F 11/F BLOCK 11 SITE 1 CITY ONE SHATIN,39,21/9/2020,7.8,484,570,16116,13684,2564,56
476,FLAT D 7/F CAPILANO COURT (BLOCK 3) PHASE 1 PICTORIAL GARDEN,29,21/9/2020,8,849,1217,9423,6574,4079,111
477,FLAT F 4/F BLOCK 16 SITE 2 CITY ONE SHATIN,38,21/9/2020,6.38,451,562,14146,11352,1441,19
