,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
108,FLAT G 21/F YEE TAK COURT (BLOCK 3) TAI PO PLAZA ,36,10/11/2020,5.5,422,495,13033,11111,-,
109,FLAT 2 18/F BLOCK B BEAUTIFUL GARDEN ,28,10/11/2020,4.5,296,379,15203,11873,8418,123
110,FLAT G 9/F HONG SHING COURT (BLOCK 4) SUN HING GARDEN ,34,10/11/2020,6.28,591,684,10626,9181,-,
111,FLAT 8 4/F BLOCK D TREASURE GARDEN ,34,10/11/2020,5.08,400,496,12700,10242,-,
112,FLAT H 10/F BLOCK 3 PHASE 1 SERENITY PARK,28,10/11/2020,5.64,400,530,14100,10642,3748,182
113,FLAT 4 7/F BLOCK A TREASURE GARDEN ,34,10/11/2020,5.24,398,493,13161,10625,4818,344
114,FLAT B 18/F KWAI CHEONG COURT (BLOCK 2) FORTUNE PLAZA ,32,10/11/2020,5.79,339,451,17080,12838,3612,190
115,FLAT G 24/F BLOCK 4 UPTOWN PLAZA ,29,9/11/2020,6.88,489,599,14070,11486,6728,300
116,FLAT F 2/F BLOCK 26 PHASE 4 GRAND DYNASTY VIEW CLASSICAL GARDENS,23,9/11/2020,6.44,565,708,11395,9093,4104,151
117,FLAT A 7/F SHUN ON BUILDING  ,41,9/11/2020,3.46,298,-,11611,-,-,
118,FLAT B 11/F BLOCK 31 PHASE 4 GRAND DYNASTY VIEW CLASSICAL GARDENS (with roof),23,9/11/2020,7.85,511,640,15362,12266,7351,217
119,NO. 3 1/F 3 KWONG FUK ROAD  ,64,9/11/2020,4.2,648,-,6481,-,-,
120,FLAT 1 17/F BLOCK B BEAUTIFUL GARDEN ,28,9/11/2020,4.85,293,375,16553,12933,1995,43
121,FLAT 18 24/F HEI WO HOUSE (BLOCK 1) TAI WO ESTATE ,0,9/11/2020,3.1,217,-,14286,-,-,
122,FLAT C 16/F BLOCK 20 PHASE 3 TAI PO CENTRE,35,6/11/2020,4.97,315,431,15778,11531,2163,42
123,FLAT A 26/F BLOCK 11 PHASE 6 TAI PO CENTRE,33,6/11/2020,7.28,462,597,15758,12194,-,
124,FLAT 4 13/F BLOCK B BEAUTIFUL GARDEN ,28,6/11/2020,4.64,293,375,15836,12373,1997,34
125,FLAT 7 16/F KING YAN HOUSE (BLOCK A) KING NGA COURT ,28,6/11/2020,5.65,645,826,8760,6840,-,
126,NO. 20 (FLAT F) 4/F CHING FAT BUILDING  ,49,6/11/2020,4.45,543,-,8195,-,1097,39
127,FLAT E 23/F BLOCK 11 PHASE 1 SERENITY PARK,28,6/11/2020,5.95,400,572,14875,10402,1411,28
128,FLAT 1 19/F BLOCK A JADE PLAZA ,34,6/11/2020,4.32,262,362,16489,11934,2366,66
129,FLAT J 13/F YEE FU COURT (BLOCK 1) TAI PO PLAZA ,36,6/11/2020,4.62,390,467,11846,9893,-,
130,FLAT 7 28/F WANG YAN HOUSE (BLOCK A) WANG FUK COURT ,37,6/11/2020,5.19,431,518,12042,10019,-,
131,FLAT G 5/F BLOCK 15 PHASE 1 SERENITY PARK,28,5/11/2020,7.65,540,750,14167,10200,-,
132,FLAT 4 8/F BLOCK D JADE PLAZA ,34,5/11/2020,4.35,274,394,15876,11041,2495,71
133,FLAT A 12/F BLOCK 1 EIGHTLAND GARDENS ,36,5/11/2020,5.6,438,526,12781,10643,1472,37
134,FLAT 8 6/F YAT WING HOUSE (BLOCK A) YAT NGA COURT ,29,4/11/2020,4.79,376,500,12739,9580,-,
135,FLAT C 14/F BLOCK 6 PHASE 4 TAI PO CENTRE,35,4/11/2020,5.48,371,517,14771,10600,2974,88
136,FLAT A 8/F BLOCK 15 PHASE 1 SERENITY PARK,28,4/11/2020,8.38,590,810,14203,10346,7466,216
137,FLAT C 21/F KWAI CHEONG COURT (BLOCK 2) FORTUNE PLAZA ,32,4/11/2020,5.54,339,451,16336,12279,3464,136
138,FLAT 3 11/F BLOCK C JADE PLAZA ,34,4/11/2020,4.2,262,362,16031,11602,-,
139,FLAT E 23/F WING CHEONG COURT (BLOCK 3) FORTUNE PLAZA ,32,4/11/2020,5.23,342,454,15292,11520,7769,946
