,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
5818,FLAT A2 18/F TOWER 7 PHASE 1 ST MARTIN,1,7/8/2018,10.61,510,-,20800,-,-,-
5819,FLAT B2 3/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,8.4,459,-,18307,-,-,-
5820,FLAT A 10/F TOWER 10 SOLARIA ,1,7/8/2018,8.83,463,-,19065,-,-,-
5821,FLAT A2 5/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,12.26,625,-,19622,-,-,-
5822,FLAT B1 20/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,9.71,480,-,20229,-,-,-
5823,FLAT B5 8/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,8.44,468,-,18034,-,-,-
5824,FLAT A5 18/F TOWER 8 PHASE 2 ST MARTIN,1,7/8/2018,8.75,471,-,18582,-,-,-
5825,FLAT B5 19/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,8.61,468,-,18398,-,-,-
5826,FLAT B6 8/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,6.89,340,-,20253,-,-,-
5827,FLAT B2 6/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,10.24,459,-,22304,-,-,-
5828,FLAT A5 11/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,8.37,457,-,18306,-,-,-
5829,FLAT B1 8/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,10.19,506,-,20130,-,-,-
5830,FLAT A3 5/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,11.46,564,-,20314,-,-,-
5831,FLAT A1 12/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,15.38,837,-,18370,-,-,-
5832,FLAT B5 16/F TOWER 9 PHASE 2 ST MARTIN,1,7/8/2018,7.96,466,-,17074,-,-,-
5833,FLAT B6 10/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,6.9,340,-,20303,-,-,-
5834,FLAT A5 19/F TOWER 8 PHASE 2 ST MARTIN,1,7/8/2018,8.75,471,-,18582,-,-,-
5835,FLAT A5 8/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,8.32,457,-,18215,-,-,-
5836,FLAT A1 5/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,18.15,837,-,21685,-,-,-
5837,FLAT B5 8/F TOWER 9 PHASE 2 ST MARTIN,1,7/8/2018,7.86,466,-,16861,-,-,-
5838,FLAT A5 3/F TOWER 10 PHASE 2 ST MARTIN,1,7/8/2018,8.1,457,-,17718,-,-,-
5839,FLAT H 11/F TOWER 9 SOLARIA ,1,7/8/2018,5.73,248,-,23089,-,-,-
5840,FLAT E 1/F TOWER 2 DEERHILL TOWER DEERHILL BAY,22,7/8/2018,14.98,1175,1462,12749,10246,4193,93
5841,FLAT B 2/F BLOCK 44 VILLA CASTELL ,28,7/8/2018,9.5,915,1065,10383,8920,2344,73
5842,FLAT B6 15/F TOWER 9 PHASE 2 ST MARTIN,1,6/8/2018,8.6,447,-,19239,-,-,-
5843,FLAT A5 9/F TOWER 9 PHASE 2 ST MARTIN,1,6/8/2018,7.75,455,-,17028,-,-,-
5844,FLAT E 10/F TOWER 9 SOLARIA ,1,6/8/2018,8.55,453,-,18863,-,-,-
5845,FLAT B3 11/F TOWER 11 PHASE 2 ST MARTIN,1,6/8/2018,6.9,339,-,20354,-,-,-
5846,FLAT A5 18/F TOWER 10 PHASE 2 ST MARTIN,1,6/8/2018,8.49,457,-,18582,-,-,-
5847,FLAT B5 3/F TOWER 10 PHASE 2 ST MARTIN,1,6/8/2018,7.64,468,-,16322,-,-,-
5848,FLAT B2 15/F TOWER 10 PHASE 2 ST MARTIN,1,6/8/2018,9.69,459,-,21121,-,-,-
5849,FLAT A5 5/F TOWER 8 PHASE 2 ST MARTIN,1,6/8/2018,8.45,471,-,17943,-,-,-
5850,FLAT B6 6/F TOWER 10 PHASE 2 ST MARTIN,1,6/8/2018,7.62,340,-,22398,-,-,-
5851,FLAT B1 19/F TOWER 8 PHASE 2 ST MARTIN,1,6/8/2018,5.87,284,-,20669,-,-,-
5852,FLAT A5 2/F TOWER 10 PHASE 2 ST MARTIN,1,6/8/2018,7.92,457,-,17328,-,-,-
5853,FLAT B1 5/F TOWER 8 PHASE 2 ST MARTIN,1,6/8/2018,5.57,284,-,19620,-,-,-
5854,FLAT B5 7/F TOWER 9 PHASE 2 ST MARTIN,1,6/8/2018,8.45,466,-,18123,-,-,-
5855,NO. 28 2/F BLOCK 1 TREASURE SPOT PALACE  (with roof),0,6/8/2018,5.6,-,700,-,8000,-,
5856,HOUSE 21 NO. 38 HOUSE 21 TYCOON PLACE ,22,3/8/2018,30.88,2481,3384,12447,9125,7183,118
5857,FLAT A5 18/F TOWER 9 PHASE 2 ST MARTIN,1,3/8/2018,7.96,455,-,17494,-,-,-
