,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
170,FLAT B 11/F EASTMAN COURT  ,33,6/10/2020,5,309,474,16181,10549,4881,229
171,FLAT B 22/F LEE CHEONG BUILDING  ,46,6/10/2020,6.9,476,-,14496,-,-,
172,FLAT 2 18/F BLOCK A ELIZABETH HOUSE ,42,5/10/2020,9.95,540,623,18426,15971,7387,266
173,FLAT A 9/F THE GRANDEUR  ,18,5/10/2020,8.15,412,620,19782,13145,3880,97
174,FLAT B 10/F WING SHING BUILDING (MANSION)  ,33,5/10/2020,5.43,353,472,15382,11504,2910,39
175,FLAT A 13/F KAM SING MANSION  ,43,5/10/2020,6.1,355,477,17183,12788,3297,56
176,FLAT 4 5/F BLOCK B LOCKHART HOUSE ,41,5/10/2020,7.7,543,678,14180,11357,4572,118
177,FRONT (FLAT A) 7/F 87 HENNESSY ROAD  ,51,5/10/2020,12.63,549,-,23000,-,-,
178,REAR (FLAT B) 6/F 87 HENNESSY ROAD  ,51,5/10/2020,9.43,410,-,23000,-,-,
179,FRONT (FLAT A) 4/F 87 HENNESSY ROAD  ,51,5/10/2020,12.63,549,-,23000,-,-,
180,FLAT D 19/F YING LEE MANSION  ,53,30/9/2020,5.2,363,550,14325,9455,2712,54
181,FLAT F 12/F NEW SPRING GARDEN MANSION  ,42,30/9/2020,5.38,285,357,18877,15070,2173,24
182,FLAT C 4/F TAK FAI BUILDING  ,54,30/9/2020,6.88,531,-,12957,-,2589,27
183,FLAT A8 21/F BLOCK A PEARL CITY MANSION ,50,30/9/2020,8,543,620,14733,12903,-,
184,FRONT (FLAT A) 2/F 87 HENNESSY ROAD  ,51,30/9/2020,12.63,549,-,23000,-,-,
185,FLAT 7 18/F BLOCK C ELIZABETH HOUSE ,42,29/9/2020,9,614,705,14658,12766,5132,190
186,FLAT A 7/F VALIANT COURT  ,26,29/9/2020,4,224,358,17857,11173,8207,196
187,FLAT 7 17/F BLOCK A ELIZABETH HOUSE ,42,29/9/2020,8.55,612,705,13971,12128,4835,185
188,FLAT B 6/F TAI TAK BUILDING  ,54,29/9/2020,4.05,355,-,11408,-,-,
189,FLAT 4 5/F ON HING MANSION  ,54,29/9/2020,5.6,374,-,14973,-,-,
190,FLAT A 1/F TAI TAK BUILDING  ,54,28/9/2020,3.35,295,-,11356,-,-,
191,FLAT 5 3/F BLOCK A WING TAK BUILDING ,48,28/9/2020,5.15,440,-,11705,-,-,
