,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
39,FLAT C 30/F TOWER 2 THE ORCHARDS ,17,30/11/2020,13.18,616,799,21396,16496,3798,89
40,FLAT C 17/F KA WING BUILDING  ,38,27/11/2020,6.8,382,458,17801,14847,8956,246
41,FLAT 6 3/F BLOCK A MOUNT PARKER LODGE ,31,27/11/2020,9.98,731,826,13653,12082,1677,37
42,FLAT 2 19/F DRAGON VIEW HOUSE  ,43,26/11/2020,7.48,415,508,18024,14724,3801,154
43,FLAT 6 13/F BLOCK N (FLAT 1 - 8) KORNHILL ,33,26/11/2020,8.43,466,588,18090,14337,7862,218
44,FLAT 21 7/F TAK LEE BUILDING  ,49,26/11/2020,4.5,379,-,11873,-,4200,299
45,FLAT 7 8/F BLOCK N (FLAT 1 - 8) KORNHILL ,33,25/11/2020,8.35,461,582,18113,14347,8782,146
46,FLAT 1 22/F BLOCK B (FLAT 1 - 8) KORNHILL ,35,25/11/2020,11.88,710,902,16732,13171,6748,277
47,FLAT D 28/F BLOCK 6 NAN FUNG SUN CHUEN  (with roof),42,25/11/2020,9.3,516,627,18023,14833,3714,121
48,FLAT C 10/F ROYAL TERRACE  ,18,25/11/2020,7.33,379,566,19340,12951,6716,252
49,FLAT 6 5/F BLOCK L (FLAT 1 - 8) KORNHILL ,33,25/11/2020,9,605,728,14876,12363,2845,29
50,FLAT F 7/F BLOCK 3 NAN FUNG SUN CHUEN ,43,24/11/2020,6.48,391,474,16573,13671,5475,275
51,FLAT 7 26/F BLOCK F (FLAT 1 - 8) KORNHILL ,34,24/11/2020,9.2,529,642,17391,14330,7075,268
52,FLAT F 2/F YUK LAN MANSION WESTLANDS COURT ,35,24/11/2020,6.55,381,481,17192,13617,5703,346
53,FLAT B 17/F BLOCK 7 KORNHILL GARDEN ,33,24/11/2020,8.26,592,717,13953,11520,-,
54,FLAT H 31/F BLOCK 11 NAN FUNG SUN CHUEN  (with roof),42,23/11/2020,9.85,570,692,17281,14234,7038,447
55,FLAT 16 21/F BLOCK R (FLAT 9 - 16) KORNHILL ,33,23/11/2020,10.4,616,756,16883,13757,-,
56,FLAT I 6/F TAI KUT HOUSE  ,54,23/11/2020,4.95,380,360,13026,13750,1125,18
57,FLAT A 19/F TOWER 2 THE ORCHARDS ,17,20/11/2020,16.8,821,1034,20463,16248,4366,121
58,FLAT 31 15/F YICK FAT BUILDING  ,48,20/11/2020,3.4,235,-,14468,-,1285,28
59,FLAT 4 4/F BLOCK E MOUNT PARKER LODGE ,31,20/11/2020,7,541,665,12939,10526,8576,100
60,FLAT 15 3/F BLOCK C (FLAT 9 - 16) KORNHILL ,34,20/11/2020,8.42,526,647,16008,13014,3741,115
61,FLAT 12 6/F BLOCK E (FLAT 9 - 16) KORNHILL ,34,19/11/2020,10,596,748,16779,13369,3440,83
62,FLAT E 12/F TOWER 2 SHUI PAK MANSION PARKVALE ,31,19/11/2020,9.5,590,725,16102,13103,3929,121
63,FLAT 13 26/F BLOCK P (FLAT 9 - 16) KORNHILL ,33,19/11/2020,11.38,616,762,18474,14934,4949,198
64,FLAT C 6/F HON WAY MANSION  ,30,19/11/2020,5.8,350,476,16571,12185,722,0
65,FLAT A 17/F OCEANIC BUILDING  ,31,19/11/2020,7.6,463,561,16415,13547,2503,46
66,FLAT 10 12/F BLOCK N (FLAT 9 - 16) KORNHILL ,33,19/11/2020,8.39,466,588,18000,14265,4302,200
67,FLAT 3 27/F BLOCK D MOUNT PARKER LODGE ,31,18/11/2020,10.6,695,852,15252,12441,-,
68,FLAT E 23/F TOWER 2 KORNVILLE ,25,18/11/2020,7.72,423,553,18251,13960,6221,377
69,FLAT 3 20/F BLOCK D MOUNT PARKER LODGE ,31,18/11/2020,9.5,702,851,13533,11163,5733,189
70,FLAT 13 4/F BLOCK F (FLAT 9 - 16) KORNHILL ,34,17/11/2020,9,596,748,15101,12032,4316,193
71,FLAT C 4/F YUK LAN MANSION WESTLANDS COURT ,35,17/11/2020,6.74,385,476,17506,14159,3468,91
72,FLAT G 22/F TOWER 4 LING PAK MANSION PARKVALE ,31,17/11/2020,10,589,701,16978,14265,8772,160
73,FLAT 15 27/F BLOCK P (FLAT 9 - 16) KORNHILL ,33,16/11/2020,8.88,461,582,19262,15258,1939,21
74,FLAT 7 7/F BLOCK G (FLAT 1 - 8) KORNHILL ,34,16/11/2020,8.3,529,642,15690,12928,9171,193
75,FLAT 21 6/F FOK CHEONG BUILDING  ,48,13/11/2020,3.66,300,430,12200,8512,-,
76,FLAT 13 27/F BLOCK D (FLAT 9 - 16) KORNHILL ,34,13/11/2020,10,596,752,16779,13298,2986,47
77,FLAT G 5/F BLOCK 10 NAN FUNG SUN CHUEN ,42,13/11/2020,6,391,474,15345,12658,4711,167
78,FLAT 5 5/F BLOCK A MOUNT PARKER LODGE ,31,12/11/2020,9.4,706,810,13314,11605,5096,229
79,FLAT G 20/F ROYAL TERRACE  ,18,12/11/2020,7.5,379,566,19789,13251,6234,269
80,FLAT 3 26/F BLOCK A WESTLANDS GARDENS ,45,12/11/2020,10.75,894,1020,12025,10539,1480,9
81,FLAT 6 11/F BLOCK A SUNWAY GARDENS ,46,12/11/2020,7.6,570,-,13333,-,-,
82,FLAT D 3/F TOWER 1 CHEUNG PAK MANSION PARKVALE ,31,12/11/2020,10.7,663,783,16139,13665,-,
83,FLAT 1 27/F BLOCK F (FLAT 1 - 8) KORNHILL ,34,12/11/2020,11,685,858,16058,12821,8861,104
84,FLAT A 9/F TOWER 1 CHEUNG PAK MANSION PARKVALE ,31,11/11/2020,10,626,730,15974,13699,3031,63
85,FLAT 3 17/F BLOCK B WESTLANDS GARDENS ,45,11/11/2020,12.5,894,1020,13982,12255,6403,531
86,FLAT B 12/F HON WAY MANSION  ,30,11/11/2020,6.15,350,473,17571,13002,3426,105
87,FLAT G 3/F TAI LUNG HOUSE  ,60,11/11/2020,3.58,312,450,11474,7956,6456,616
88,FLAT 7 14/F BLOCK E (FLAT 1 - 8) KORNHILL ,34,11/11/2020,9,529,642,17013,14019,3905,113
89,FLAT F 16/F BLOCK 4 KORNHILL GARDEN ,33,11/11/2020,9.88,592,717,16689,13780,-,
90,FLAT D 19/F MOUNT PARKER RESIDENCES  ,7,10/11/2020,34.6,1231,-,28107,-,783,-1
91,FLAT 12 1/F BLOCK K (FLAT 9 - 16) KORNHILL ,33,10/11/2020,8.93,555,680,16090,13132,3844,122
92,FLAT H 18/F TOWER 4 LING PAK MANSION PARKVALE ,31,10/11/2020,9.48,547,670,17331,14149,2347,39
93,FLAT 16 2/F BLOCK E (FLAT 9 - 16) KORNHILL ,34,9/11/2020,10,685,858,14599,11655,7962,186
94,FLAT E 15/F BLOCK 6 KORNHILL GARDEN ,33,6/11/2020,5.52,431,521,12807,10595,-,
95,FLAT 3 12/F BLOCK N (FLAT 1 - 8) KORNHILL ,33,6/11/2020,8.4,466,588,18021,14282,3756,124
96,FLAT B 16/F TOWER 1 THE ORCHARDS ,17,6/11/2020,14.5,752,947,19282,15312,3646,53
97,FLAT 2 16/F BLOCK B KING'S VIEW COURT ,44,6/11/2020,10.9,682,837,15982,13023,-,
98,FLAT E 11/F BLOCK 5 NAN FUNG SUN CHUEN ,42,5/11/2020,8.55,516,627,16570,13636,6540,478
99,FLAT 2 24/F BLOCK P (FLAT 1 - 8) KORNHILL ,33,4/11/2020,8.6,466,588,18455,14626,-,
100,FLAT 21 4/F TAK LEE BUILDING  ,49,4/11/2020,4.22,379,450,11135,9378,5126,448
101,FLAT 6 1/F BLOCK R (FLAT 1 - 8) KORNHILL ,33,4/11/2020,7.68,461,582,16659,13196,2814,46
102,FLAT 5 20/F WAI LEE BUILDING  ,53,3/11/2020,4.28,365,-,11726,-,2986,80
103,FLAT 5 11/F BLOCK A MOUNT PARKER LODGE ,31,3/11/2020,10,703,814,14225,12285,3736,104
104,FLAT 4 8/F BLOCK J (FLAT 1 - 8) KORNHILL ,33,2/11/2020,16.97,902,1055,18812,16083,2948,54
105,FLAT A 4/F FORTWEST  ,38,2/11/2020,6.68,437,635,15286,10520,8221,167
106,FLAT B 6/F BLOCK 12 NAN FUNG SUN CHUEN ,42,2/11/2020,6.44,391,474,16465,13582,-,
107,FLAT M 10/F TAI MING HOUSE  ,54,2/11/2020,5.05,380,480,13289,10521,1214,11
108,FLAT G 23/F BLOCK 2 KORNHILL GARDEN ,33,30/10/2020,7.2,592,717,12162,10042,-,
109,FLAT 3 12/F BLOCK C MOUNT PARKER LODGE ,31,30/10/2020,12.88,839,1007,15352,12790,7796,201
110,FLAT 9 10/F BLOCK N (FLAT 9 - 16) KORNHILL ,33,30/10/2020,10.65,616,762,17289,13976,3276,78
111,FLAT C 6/F RIVIERA MANSION  ,32,29/10/2020,6.8,386,465,17617,14624,3461,96
112,FLAT 14 8/F CHUNG HING MANSION  ,55,28/10/2020,3.9,334,-,11677,-,-,
113,FLAT 15 16/F BLOCK M (FLAT 9 - 16) KORNHILL ,33,28/10/2020,15.45,882,1027,17515,15042,2334,37
114,FLAT F 5/F TAI HING HOUSE  ,60,28/10/2020,3.66,312,450,11731,8133,3069,43
115,FLAT A 19/F BLOCK 4 KORNHILL GARDEN ,33,27/10/2020,7.96,484,587,16442,13557,-,
116,FLAT 16 11/F BLOCK F (FLAT 9 - 16) KORNHILL ,34,27/10/2020,12.38,685,858,18073,14429,5573,207
