,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
121,FLAT A 10/F ST. LOUIS MANSION  ,27,4/6/2020,7.5,314,431,23885,17401,3965,90
122,FLAT A 37/F TOWER 3 TREGUNTER ,39,3/6/2020,43.58,1602,2042,27203,21342,3386,45
123,FLAT 2 16/F MAY TOWER I MAY TOWER ,46,3/6/2020,86,2218,2850,38774,30175,2944,37
124,FLAT D 33/F ROYAL COURT  ,25,3/6/2020,16.18,636,840,25440,19262,2118,37
125,FLAT B 16/F BIRCHWOOD PLACE  ,31,1/6/2020,47.5,1596,2018,29762,23538,7223,240
126,FLAT A (NO. 58) 8/F GREENLAND COURT  ,44,27/5/2020,23.88,1083,1350,22050,17689,5520,178
127,FLAT A 24/F NO. 8 KENNEDY TERRACE  ,0,19/5/2020,94,1809,-,51962,-,-,
128,FLAT A 10 NO. 8 KENNEDY TERRACE  ,49,19/5/2020,114,-,-,-,-,-,
129,FLAT A 9 NO. 8 KENNEDY TERRACE  ,49,19/5/2020,126,-,-,-,-,-,
130,FLAT A 20/F NO. 8 KENNEDY TERRACE  ,0,19/5/2020,130,2890,-,44983,-,-,
131,FLAT D 41/F TOWER 3 TREGUNTER ,39,13/5/2020,92.16,2429,3034,37942,30376,8594,193
132,FLAT 7 41/F CONVENTION PLAZA APARTMENTS  ,31,8/5/2020,12.8,574,772,22300,16580,5310,121
133,NO. 112 G/F GRAND HOUSE  ,63,8/5/2020,46.38,2006,2300,23121,20165,4925,191
134,FLAT 3 7/F BLOCK A GRANDVIEW TOWER ,42,29/4/2020,17.38,755,853,23020,20375,3813,130
135,NO. 1A 4/F TOWER 2 CENTURY TOWER ,28,28/4/2020,91.6,2848,3663,32163,25007,1949,13
136,FLAT A 12/F TOWER 3 HILLSBOROUGH COURT ,27,28/4/2020,15.2,657,841,23135,18074,686,-13
137,FLAT A 20/F ST. LOUIS MANSION  ,27,14/4/2020,7.63,314,431,24299,17703,3356,49
138,FLAT A 47/F TOWER 3 TREGUNTER ,39,8/4/2020,44.5,1602,2042,27778,21792,5504,173
139,FLAT A 23/F PO GARDEN  ,30,6/4/2020,62,1943,2596,31909,23883,-,
140,FLAT B 16/F BLOCK 2 CLOVELLY COURT ,26,1/4/2020,51.5,1562,1881,32971,27379,4922,203
141,FLAT A 21-22/F BOWEN PLACE   (with flat roof),31,27/3/2020,68,1686,2642,40332,25738,4635,94
142,FLAT C 14/F PO GARDEN  ,30,19/3/2020,57.5,1942,2586,29609,22235,1111,28
143,BLOCK A 4/F MORNING LIGHT APARTMENTS   (with roof),66,18/3/2020,25.5,1370,1700,18613,15000,-,
144,FLAT A 21/F MACDONNELL HOUSE  ,38,11/3/2020,61.8,2302,2519,26846,24534,4305,88
145,FLAT D 19/F ST. LOUIS MANSION  ,27,6/3/2020,7.28,306,411,23791,17713,8281,42
146,FLAT A 27/F TOWER 4 DYNASTY COURT ,29,4/3/2020,59.78,1522,1970,39277,30345,7279,213
147,FLAT B 32/F THE MAYFAIR  ,23,28/2/2020,50.7,2144,2838,23647,17865,7718,44
148,FLAT E 3/F ST. LOUIS MANSION  ,27,27/2/2020,9.68,452,613,21416,15791,8803,125
149,FLAT 4 2/F BOWEN MANSION  ,63,27/2/2020,73.5,3273,4200,22456,17500,-,
150,FLAT F 23/F ROYAL COURT  ,25,14/2/2020,14.08,482,641,29212,21966,4648,168
151,FLAT 6 16/F CONVENTION PLAZA APARTMENTS  ,31,13/2/2020,10.8,560,772,19286,13990,4432,74
152,NO. 31 13/F WING WAY COURT  ,31,4/2/2020,25,1478,1860,16915,13441,1362,18
153,FLAT C 12/F BLOCK 5 PHOENIX COURT ,43,3/2/2020,18.6,915,1007,20328,18471,-,
154,FLAT B 5/F MONMOUTH PLACE  ,26,24/1/2020,15.5,689,1072,22496,14459,4358,108
155,FLAT A 13/F FAIRLANE TOWER  ,22,23/1/2020,42,1282,1744,32761,24083,3066,25
156,FLAT B 15/F BLOCK B DRAGON VIEW ,56,7/1/2020,44,2351,2500,18715,17600,-,
157,FLAT A 6/F TOWER 3 HILLSBOROUGH COURT ,27,2/1/2020,16.7,657,841,25419,19857,4468,112
158,NO. 21A 2/F FUJIYA MANSION  ,55,31/12/2019,23.3,1367,1600,17045,14563,-,
159,FLAT B 12/F TOWER 1 TREGUNTER ,39,27/12/2019,51,2330,3052,21888,16710,4567,94
160,FLAT D 1/F ST. LOUIS MANSION  ,27,17/12/2019,6.5,306,411,21242,15815,2408,13
161,FLAT B 30/F TOWER 2 HILLSBOROUGH COURT ,27,17/12/2019,12.6,652,783,19325,16092,3766,42
