,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
137,BLOCK M 4/F BLOCK M-P BRAEMAR TERRACE ,46,14/1/2020,11.8,718,850,16435,13882,4483,149
138,FLAT D 19/F BLOCK 4 BEVERLEY HEIGHTS ,41,10/1/2020,12.75,723,878,17635,14522,2038,48
139,FLAT 10 13/F BLOCK B VIKING VILLAS ,44,9/1/2020,13.6,700,795,19429,17107,2943,75
140,FLAT D 8/F TOWER 5 THE PAVILIA HILL ,5,31/12/2019,16.3,596,-,27349,-,1885,10
141,FLAT D 15/F HILLTOP MANSION  ,55,30/12/2019,30,1647,2079,18215,14430,3263,54
142,BLOCK B 2/F BLOCK A-D BRAEMAR TERRACE ,46,24/12/2019,10.4,728,850,14286,12235,4572,149
143,FLAT D 15/F SEAVIEW GARDEN  ,43,24/12/2019,13,730,1037,17808,12536,1849,19
144,FLAT B 16/F HANKING COURT  ,46,20/12/2019,42,1595,1970,26332,21320,-,
145,FLAT B 19/F BLOCK 1 BEVERLEY HEIGHTS ,41,20/12/2019,16.8,869,1042,19333,16123,-,
146,FLAT C 14/F BLOCK 1 BRAEMAR HILL MANSIONS ,42,20/12/2019,26.8,1090,1260,24587,21270,7830,283
147,FLAT A 8/F DRAGON PRIDE  ,20,20/12/2019,10,572,803,17483,12453,7080,181
148,BLOCK B2 19/F BLOCK B1 - B3 CORAL COURT ,47,3/12/2019,14.8,877,1086,16876,13628,-,
149,FLAT 5 9/F BLOCK B DRAGON COURT ,40,29/11/2019,10,589,641,16978,15601,8613,170
150,FLAT B 7/F TOWER 5 PHASE 1 PACIFIC PALISADES,29,27/11/2019,17.25,830,1028,20783,16780,3430,66
151,FLAT B 13/F BLOCK 1 BRAEMAR HILL MANSIONS ,42,26/11/2019,24.3,1124,1260,21619,19286,5562,197
152,FLAT D 27/F BLOCK A-D EVELYN TOWERS ,45,25/11/2019,28,1065,1198,26291,23372,6860,355
153,FLAT C 9/F BLOCK 3 BEVERLEY HEIGHTS ,41,22/11/2019,12.8,723,878,17704,14579,1251,45
154,FLAT A 31/F TOWER 2 SKY HORIZON ,18,22/11/2019,30,998,1439,30060,20848,3092,16
155,FLAT C 17/F HANKING COURT  ,46,12/11/2019,36.86,1595,1970,23110,18711,8050,122
156,FLAT A 5/F DRAGON VIEW GARDEN  ,33,5/11/2019,11,647,858,17002,12821,-,
157,BLOCK A5 1/F BLOCK A5 - A6 CORAL COURT ,48,5/11/2019,17,1173,1382,14493,12301,7895,154
158,FLAT B 18/F TOWER 3 THE PAVILIA HILL ,5,31/10/2019,24,735,-,32653,-,1817,30
159,BLOCK A 10/F BLOCK A-D BRAEMAR TERRACE ,46,23/10/2019,12.5,718,850,17409,14706,1955,37
160,FLAT A 20/F BLOCK 8 BRAEMAR HILL MANSIONS ,42,23/10/2019,22.8,1124,1260,20285,18095,903,-4
161,FLAT B 13/F BLOCK A-D EVELYN TOWERS ,45,17/10/2019,22,1063,1198,20696,18364,-,
162,FLAT 3 21/F BLOCK A DRAGON COURT ,40,17/10/2019,17.65,857,962,20595,18347,1923,38
163,FLAT B 3/F TOWER 3 PHASE 1 PACIFIC PALISADES,29,17/10/2019,9.5,567,715,16755,13287,2536,15
164,FLAT C 23/F DRAGON PRIDE  ,20,16/10/2019,7.95,426,595,18662,13361,4123,77
165,FLAT A 3/F SKY SCRAPER  ,56,14/10/2019,33.88,1806,2200,18760,15400,2124,13
166,FLAT 2 14/F BLOCK A DRAGON COURT ,40,3/10/2019,17,857,962,19837,17672,4642,208
167,FLAT D 7/F SEAVIEW GARDEN  ,43,3/10/2019,15.2,730,1037,20822,14658,2580,51
168,FLAT C 15/F BLOCK A TEMPO COURT ,49,3/10/2019,19.3,962,1100,20062,17545,4300,145
169,FLAT G 18/F BLOCK E-H EVELYN TOWERS ,45,30/9/2019,21.2,1065,1196,19906,17726,5201,172
170,FLAT 1 15/F BLOCK C FLORA GARDEN ,41,27/9/2019,15.6,837,964,18638,16183,4573,179
171,FLAT D 19/F SEAVIEW GARDEN  ,43,24/9/2019,14.7,730,1037,20137,14176,1703,23
172,FLAT B 16/F BLOCK 12 BRAEMAR HILL MANSIONS ,42,17/9/2019,42.15,1467,1640,28732,25701,3332,70
173,FLAT A 10/F TOWER 6 PHASE 1 PACIFIC PALISADES,29,11/9/2019,19,847,1070,22432,17757,3216,53
174,FLAT B 10/F BLOCK 14 BRAEMAR HILL MANSIONS ,42,30/8/2019,39,1467,1640,26585,23780,-,
175,FLAT C 30/F TOWER 5 THE PAVILIA HILL ,5,22/8/2019,22.8,717,-,31799,-,-,
176,FLAT A 16/F TOWER 7 PHASE 1 PACIFIC PALISADES,29,16/8/2019,21.8,843,1070,25860,20374,-,
177,FLAT D 26/F TOWER 3 THE PAVILIA HILL ,5,9/8/2019,19.8,595,-,33277,-,1655,14
178,FLAT 5 17/F BLOCK A DRAGON COURT ,40,8/8/2019,13,589,641,22071,20281,1099,33
179,FLAT C 5/F DRAGON PRIDE  ,20,8/8/2019,9.47,419,595,22601,15916,6963,267
180,FLAT C 8/F BLOCK 1 BRAEMAR HILL MANSIONS ,42,2/8/2019,23,1090,1260,21101,18254,1032,21
181,FLAT 11 3/F BLOCK B VIKING VILLAS ,44,2/8/2019,15.8,700,795,22571,19874,5403,394
182,FLAT 9 17/F BLOCK B VIKING VILLAS ,44,30/7/2019,13.8,700,795,19714,17358,4800,166
183,FLAT B 18/F DRAGON VIEW GARDEN  ,33,12/7/2019,13.5,647,858,20866,15734,3114,89
184,FLAT 1 2/F BLOCK C KINGSFORD GARDENS ,50,10/7/2019,52,2379,2500,21858,20800,5344,281
185,FLAT C 12/F TOWER 3 THE PAVILIA HILL ,5,8/7/2019,20.5,717,-,28591,-,1710,10
186,FLAT C 14/F BLOCK 3 BEVERLEY HEIGHTS ,41,2/7/2019,12.8,723,878,17704,14579,1595,18
187,FLAT A 32/F TOWER 6 THE PAVILIA HILL  (with roof),5,2/7/2019,156,2793,-,55854,-,-,-
188,FLAT A 17/F TOWER 3 PHASE 1 PACIFIC PALISADES,29,28/6/2019,18.15,871,1103,20838,16455,3583,97
189,FLAT D 18/F HANKING COURT  ,46,17/6/2019,38,1582,1950,24020,19487,8197,533
190,FLAT 4 6/F BLOCK A MAIDEN COURT ,40,14/6/2019,19.3,992,1221,19456,15807,3486,162
191,FLAT 13 10/F BLOCK A VIKING VILLAS ,44,14/6/2019,15.75,700,795,22500,19811,6464,388
192,FLAT F 3/F HILLTOP MANSION  ,55,13/6/2019,33,1789,2216,18446,14892,1742,39
193,FLAT B (NO. 30) 1/F FLY DRAGON TERRACE  ,46,5/6/2019,24.3,1270,1550,19134,15677,-,
194,FLAT B 18/F TOWER 6 PHASE 1 PACIFIC PALISADES,29,5/6/2019,19.7,845,1068,23314,18446,-,
195,FLAT A 32/F TOWER 2 THE PAVILIA HILL  (with roof),5,5/6/2019,185.19,3327,-,55662,-,-,-
196,FLAT 1 1/F BLOCK B1 SUMMIT COURT ,54,4/6/2019,34.8,1650,1850,21091,18811,-,
197,BLOCK I 5/F BLOCK I-L BRAEMAR TERRACE ,46,4/6/2019,13.88,718,845,19331,16426,-,
198,FLAT A 20/F BLOCK 4 BEVERLEY HEIGHTS ,41,3/6/2019,9.38,538,661,17435,14191,1846,44
199,FLAT 2 11/F BLOCK B MAIDEN COURT ,40,31/5/2019,16,717,886,22315,18059,1734,52
200,FLAT D 13/F BLOCK 1 BEVERLEY HEIGHTS ,41,29/5/2019,12.5,724,878,17265,14237,-,
201,FLAT D 5/F BROADVIEW TERRACE  ,46,27/5/2019,21,1035,1277,20290,16445,2631,46
202,FLAT C 2/F HO KING VIEW  ,49,27/5/2019,13,836,910,15550,14286,8050,131
203,FLAT C 3/F BLOCK 4 BEVERLEY HEIGHTS ,41,24/5/2019,13.09,718,870,18231,15046,5591,469
204,FLAT B 7/F TOWER 3 THE PAVILIA HILL ,5,22/5/2019,21,735,-,28571,-,1660,24
205,FLAT D 29/F TOWER 3 THE PAVILIA HILL ,5,21/5/2019,20,595,-,33613,-,1478,9
206,FLAT 1 1/F BLOCK B DRAGON COURT ,40,21/5/2019,19.28,1143,1275,16868,15122,4215,168
207,BLOCK C2 15/F BLOCK C1 - C3 CORAL COURT ,47,20/5/2019,14.8,654,850,22630,17412,1422,18
208,FLAT C 11/F BLOCK II OXFORD COURT ,44,17/5/2019,14.7,728,912,20192,16118,4795,184
209,FLAT A 21/F TOWER 6 THE PAVILIA HILL ,5,17/5/2019,39.8,1164,-,34192,-,1657,15
210,FLAT F 11/F BLOCK B TEMPO COURT ,49,17/5/2019,12,753,900,15936,13333,5011,167
211,BLOCK B2 13/F BLOCK B1 - B3 CORAL COURT ,47,16/5/2019,16,877,1086,18244,14733,4021,117
212,BLOCK A4 15/F BLOCK A3 - A4 CORAL COURT ,48,16/5/2019,26,1173,1382,22165,18813,-,
213,FLAT D 5/F BLOCK B TEMPO COURT ,49,15/5/2019,23.21,1141,1280,20337,18129,-,
214,BLOCK C3 17/F BLOCK C1 - C3 CORAL COURT ,47,10/5/2019,14.85,654,850,22706,17471,-,
215,FLAT F 4/F BLOCK B TEMPO COURT ,49,10/5/2019,15.88,753,870,21089,18253,1635,50
216,FLAT E 7/F TOWER 5 PHASE 1 PACIFIC PALISADES,29,9/5/2019,15.5,751,965,20639,16062,2943,60
217,BLOCK D 11/F BLOCK A-D BRAEMAR TERRACE ,46,8/5/2019,13.8,728,850,18956,16235,2035,73
218,BLOCK F 9/F BLOCK E-H BRAEMAR TERRACE ,46,8/5/2019,12.3,728,850,16896,14471,4081,108
219,FLAT A 30/F DRAGON PRIDE  ,20,8/5/2019,20.88,876,1218,23836,17143,4740,143
220,BLOCK S 12/F BLOCK Q-T BRAEMAR TERRACE ,46,7/5/2019,13.14,728,850,18047,15456,1918,48
221,FLAT 14 17/F BLOCK A VIKING VILLAS ,44,7/5/2019,15.38,700,795,21971,19346,4290,193
222,FLAT A 26/F SEAVIEW GARDEN  ,43,7/5/2019,26.45,920,1249,28750,21177,8060,152
223,FLAT C 8/F SEAVIEW GARDEN  ,43,6/5/2019,15.5,730,1037,21233,14947,1577,22
224,FLAT 4 17/F BLOCK B DRAGON COURT ,40,3/5/2019,21.18,1143,1275,18530,16612,-,
225,BLOCK S 6/F BLOCK Q-T BRAEMAR TERRACE ,46,2/5/2019,12.5,728,838,17170,14916,3272,100
226,FLAT 1 5/F BLOCK C1 SUMMIT COURT ,54,30/4/2019,32.1,1407,1650,22814,19455,1607,58
227,NO. 58 3/F 42-60 TIN HAU TEMPLE ROAD  ,64,25/4/2019,16.98,1061,-,16004,-,-,
228,FLAT C 19/F BROADVIEW TERRACE  ,46,24/4/2019,22.2,1035,1277,21449,17384,4832,200
229,FLAT F 17/F BLOCK E-H EVELYN TOWERS ,45,23/4/2019,23.48,1065,1198,22047,19599,-,
230,FLAT 9 6/F BLOCK B VIKING VILLAS ,44,23/4/2019,12,700,795,17143,15094,4074,100
